BPS Race,Gender,Grade,Date,Time,Absent?,Tardy?,Dismissed?,Reason,Excused?,Home Lang,Student No,Filter
White,F,12,2/6/2018,8:54 AM,FALSE,TRUE,FALSE,,FALSE,English,238956,Tardy
White,F,11,2/6/2018,7:22 AM,,,,,,,,Present
Hispanic,F,8,2/6/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,307583,Tardy
Black,F,12,2/6/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,249074,Absent
Nat. Amer.,M,11,2/6/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,260028,Absent
White,M,12,2/6/2018,12:53 PM,FALSE,FALSE,TRUE,,FALSE,English,259733,Present
White,F,12,2/6/2018,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,348465,Tardy
White,M,12,2/6/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,330657,Absent
White,M,11,2/6/2018,8:35 AM,FALSE,TRUE,FALSE,,FALSE,English,330656,Tardy
White,F,7,2/6/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,316337,Absent
Black,F,11,2/6/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,244103,Absent
White,M,12,2/6/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,259170,Tardy
Hispanic,M,11,2/6/2018,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,268834,Tardy
Black,M,11,2/6/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,257971,Tardy
White,F,10,2/6/2018,10:07 AM,FALSE,FALSE,TRUE,Illness/Medical,TRUE,English,269311,Present
Black,M,11,2/6/2018,1:10 PM,FALSE,FALSE,TRUE,,FALSE,English,312697,Present
Asian,M,9,2/6/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,368244,Tardy
Hispanic,F,12,2/6/2018,7:39 AM,FALSE,TRUE,FALSE,,FALSE,English,258176,Tardy
Other,M,9,2/6/2018,7:28 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,297938,Tardy
Hispanic,M,11,2/6/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,247474,Absent
White,F,8,2/6/2018,7:29 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,383799,Tardy
Hispanic,M,7,2/6/2018,7:30 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,339920,Tardy
White,F,9,2/6/2018,7:42 AM,FALSE,TRUE,FALSE,,FALSE,English,380231,Tardy
Black,F,12,2/6/2018,10:09 AM,FALSE,TRUE,FALSE,,FALSE,English,367427,Tardy
Black,F,10,2/6/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,297796,Absent
Black,F,10,2/6/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,302542,Absent
Black,F,11,2/6/2018,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,259322,Tardy
Black,M,7,2/6/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,359989,Absent
Asian,M,11,2/6/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,269279,Absent
White,F,8,2/6/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,316928,Absent
Other,M,12,2/6/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,258249,Tardy
Hispanic,F,12,2/6/2018,7:30 AM,FALSE,TRUE,FALSE,,FALSE,English,249801,Tardy
White,M,7,2/6/2018,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,400576,Tardy
White,F,10,2/6/2018,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,337206,Tardy
White,F,9,2/6/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,297204,Absent
Hispanic,M,11,2/6/2018,8:13 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,263755,Tardy
Asian,M,9,2/6/2018,7:27 AM,FALSE,TRUE,FALSE,,FALSE,Mandarin,297306,Tardy
Asian,F,10,2/6/2018,7:27 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,257259,Tardy
Asian,M,12,2/6/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,242959,Tardy
Hispanic,F,10,2/5/2018,7:46 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,253798,Tardy
Black,F,10,2/5/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,245448,Tardy
Hispanic,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,260916,Absent
Black,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,206697,Absent
Hispanic,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,262740,Absent
Hispanic,M,11,2/5/2018,8:35 AM,FALSE,TRUE,FALSE,,FALSE,English,268692,Tardy
Hispanic,M,9,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,400663,Absent
Black,M,11,2/5/2018,9:59 AM,FALSE,FALSE,TRUE,Illness/Medical,TRUE,English,357856,Present
Black,F,11,2/5/2018,7:35 AM,FALSE,TRUE,FALSE,,FALSE,English,258226,Tardy
White,F,11,2/5/2018,7:49 AM,FALSE,TRUE,FALSE,,FALSE,English,358504,Tardy
White,F,9,2/5/2018,7:50 AM,FALSE,TRUE,FALSE,,FALSE,English,380167,Tardy
Black,M,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,388643,Absent
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,246722,Absent
Black,F,12,2/5/2018,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,348402,Tardy
Hispanic,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,298252,Absent
Black,F,12,2/5/2018,8:59 AM,FALSE,TRUE,FALSE,,FALSE,English,236527,Tardy
White,F,9,2/5/2018,Null,TRUE,FALSE,FALSE,Other,TRUE,English,338058,Absent
Hispanic,F,9,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,295906,Tardy
Hispanic,F,12,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,326287,Tardy
White,F,11,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,246805,Tardy
Hispanic,M,12,2/5/2018,10:23 AM,FALSE,TRUE,FALSE,,FALSE,English,247647,Tardy
Hispanic,F,11,2/5/2018,7:34 AM,FALSE,TRUE,FALSE,,FALSE,English,245845,Tardy
White,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,367418,Absent
Black,F,7,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,318703,Tardy
White,M,10,2/5/2018,9:51 AM,FALSE,FALSE,TRUE,,FALSE,English,298968,Present
Black,F,11,2/5/2018,9:49 AM,FALSE,FALSE,TRUE,Illness/Medical,TRUE,English,268235,Present
Black,F,12,2/5/2018,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,348379,Tardy
Black,M,8,2/5/2018,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,315826,Tardy
Black,M,12,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,259594,Tardy
White,F,12,2/5/2018,7:48 AM,FALSE,TRUE,FALSE,,FALSE,English,257846,Tardy
Black,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,327768,Absent
Hispanic,M,8,2/5/2018,7:27 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,308095,Tardy
White,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,268317,Absent
Black,F,12,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,Haitian,303060,Tardy
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,234362,Absent
White,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,305672,Absent
Hispanic,F,7,2/5/2018,10:05 AM,FALSE,FALSE,TRUE,,FALSE,English,316024,Present
Hispanic,F,9,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,250207,Absent
Hispanic,F,12,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,316441,Tardy
Hispanic,M,7,2/5/2018,10:10 AM,FALSE,TRUE,FALSE,,FALSE,English,329741,Tardy
Black,M,12,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,348409,Tardy
White,F,11,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,269779,Tardy
White,F,10,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,298321,Tardy
Black,F,9,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,311230,Absent
Asian,F,12,2/5/2018,12:19 PM,FALSE,FALSE,TRUE,Illness/Medical,TRUE,English,258293,Present
Asian,M,12,2/5/2018,8:03 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,304105,Tardy
Asian,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Mandarin,368036,Absent
Black,F,12,2/5/2018,7:39 AM,FALSE,TRUE,FALSE,,FALSE,English,247372,Tardy
White,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,357810,Absent
White,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,296994,Absent
White,F,8,2/5/2018,12:30 PM,TRUE,TRUE,FALSE,Illness/Medical,TRUE,English,307902,Absent
White,F,10,2/5/2018,10:23 AM,FALSE,TRUE,FALSE,,FALSE,English,297589,Tardy
Black,M,9,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,311466,Absent
Black,M,11,2/5/2018,12:35 PM,TRUE,TRUE,FALSE,,FALSE,English,298745,Absent
Hispanic,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,303250,Absent
White,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,236473,Absent
White,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,376815,Absent
White,F,10,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,Other,TRUE,English,296567,Tardy
Black,M,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,243309,Absent
White,M,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Albanian,380186,Absent
Black,M,11,2/5/2018,8:40 AM,FALSE,TRUE,FALSE,,FALSE,English,259309,Tardy
Hispanic,F,7,2/5/2018,7:39 AM,FALSE,TRUE,FALSE,,FALSE,English,400872,Tardy
Hispanic,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,258749,Absent
Black,F,7,2/5/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,305178,Tardy
Hispanic,F,12,2/5/2018,7:30 AM,FALSE,TRUE,FALSE,,FALSE,English,347100,Tardy
Black,M,10,2/5/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,258727,Tardy
Hispanic,F,11,2/5/2018,12:27 PM,FALSE,FALSE,TRUE,,FALSE,Spanish,247432,Present
Black,M,10,2/5/2018,7:43 AM,FALSE,TRUE,FALSE,,FALSE,English,259281,Tardy
Asian,F,11,2/5/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,268497,Tardy
Black,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,314336,Absent
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,348398,Absent
Black,M,10,2/5/2018,7:42 AM,FALSE,TRUE,FALSE,,FALSE,English,245094,Tardy
Black,M,12,2/5/2018,7:33 AM,FALSE,TRUE,FALSE,,FALSE,French,249039,Tardy
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258869,Absent
Black,M,11,2/5/2018,8:42 AM,FALSE,TRUE,FALSE,,FALSE,Cape Verdean,259455,Tardy
Hispanic,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,314558,Absent
White,M,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,357850,Absent
White,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,348357,Absent
White,M,12,2/5/2018,8:35 AM,FALSE,TRUE,FALSE,,FALSE,English,317794,Tardy
Black,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267674,Absent
Black,F,12,2/5/2018,12:29 PM,FALSE,FALSE,TRUE,,FALSE,English,348456,Present
Black,F,12,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,348343,Tardy
White,M,12,2/5/2018,10:17 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,262713,Tardy
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,246690,Absent
Hispanic,M,11,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,269931,Tardy
Hispanic,F,10,2/5/2018,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,207672,Tardy
White,M,7,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,365401,Absent
White,M,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,306070,Absent
White,F,12,2/5/2018,7:42 AM,FALSE,TRUE,FALSE,,FALSE,English,301630,Tardy
Hispanic,M,7,2/5/2018,7:40 AM,FALSE,TRUE,FALSE,,FALSE,English,308716,Tardy
Black,F,12,2/5/2018,10:37 AM,TRUE,TRUE,FALSE,,FALSE,English,240335,Absent
Hispanic,M,9,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,207278,Absent
Black,F,9,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,317985,Absent
Hispanic,F,10,2/5/2018,8:12 AM,FALSE,TRUE,FALSE,,FALSE,Portuguese,301299,Tardy
Hispanic,F,9,2/5/2018,7:57 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,371721,Tardy
Hispanic,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,259602,Absent
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,260974,Absent
Black,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,311391,Absent
White,F,9,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,380183,Absent
White,F,7,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,327012,Absent
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Haitian,240903,Absent
Black,F,10,2/5/2018,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,268154,Tardy
White,M,12,2/5/2018,8:21 AM,FALSE,TRUE,FALSE,,FALSE,English,257691,Tardy
White,F,10,2/5/2018,7:49 AM,FALSE,TRUE,FALSE,,FALSE,English,267378,Tardy
Hispanic,F,7,2/5/2018,7:30 AM,FALSE,TRUE,FALSE,,FALSE,English,339328,Tardy
Hispanic,M,10,2/5/2018,7:33 AM,FALSE,TRUE,FALSE,,FALSE,English,269412,Tardy
Hispanic,F,12,2/5/2018,8:29 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,260116,Tardy
Black,F,12,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,350100,Tardy
Hispanic,F,12,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,236424,Tardy
Hispanic,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,268667,Absent
Black,F,11,2/5/2018,7:43 AM,FALSE,TRUE,FALSE,,FALSE,English,267116,Tardy
White,M,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,370478,Absent
White,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,337288,Absent
Black,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,258790,Absent
Asian,M,11,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,268836,Tardy
White,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Arabic,261018,Absent
White,M,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,259876,Absent
Black,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,251040,Absent
White,M,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,388561,Absent
Black,M,12,2/5/2018,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,215113,Tardy
Black,F,11,2/5/2018,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,348457,Tardy
Hispanic,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,388693,Absent
Other,F,11,2/5/2018,9:57 AM,FALSE,TRUE,FALSE,,FALSE,English,298741,Tardy
Asian,M,11,2/5/2018,7:24 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,334319,Tardy
Asian,F,11,2/5/2018,7:27 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,249727,Tardy
Black,F,7,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,316968,Absent
Black,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,250550,Absent
Hispanic,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,260568,Absent
Black,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,242430,Absent
Nat. Amer.,F,11,2/5/2018,9:25 AM,FALSE,TRUE,FALSE,,FALSE,English,245902,Tardy
Black,M,12,2/5/2018,8:57 AM,FALSE,TRUE,FALSE,,FALSE,English,348380,Tardy
Hispanic,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,255179,Absent
Black,F,8,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,320670,Tardy
Black,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,322946,Absent
Hispanic,F,8,2/5/2018,7:45 AM,FALSE,TRUE,FALSE,,FALSE,English,388769,Tardy
Black,F,9,2/5/2018,7:49 AM,FALSE,TRUE,FALSE,,FALSE,English,381193,Tardy
Black,M,10,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,258095,Absent
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,261745,Absent
Hispanic,M,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258342,Absent
White,F,11,2/5/2018,7:30 AM,FALSE,TRUE,FALSE,,FALSE,Arabic,259056,Tardy
White,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,260339,Absent
White,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,305715,Absent
White,M,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,259677,Absent
Black,M,11,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,332341,Tardy
Asian,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258419,Absent
Asian,M,10,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Vietnamese,262751,Absent
White,F,12,2/5/2018,9:10 AM,FALSE,TRUE,FALSE,,FALSE,English,326341,Tardy
White,F,12,2/5/2018,10:46 AM,FALSE,FALSE,TRUE,,FALSE,English,258970,Present
White,F,7,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,324828,Absent
White,M,7,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,317593,Absent
Black,M,11,2/5/2018,9:10 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,262843,Tardy
Hispanic,M,11,2/5/2018,9:57 AM,FALSE,FALSE,TRUE,,FALSE,English,298684,Present
Other,M,12,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,Cape Verdean,241546,Tardy
Hispanic,F,10,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,300401,Tardy
Black,F,9,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Haitian,309465,Absent
Black,F,10,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,267767,Tardy
Asian,F,11,2/5/2018,12:12 PM,FALSE,FALSE,TRUE,,FALSE,Cantonese,269227,Present
Asian,M,9,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,298575,Tardy
Asian,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Vietnamese,240141,Absent
Black,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,319598,Absent
Black,M,9,2/5/2018,7:39 AM,FALSE,TRUE,FALSE,,FALSE,English,298812,Tardy
Other,F,11,2/5/2018,8:37 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,229276,Tardy
Other,F,8,2/5/2018,8:36 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,307932,Tardy
White,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,297164,Absent
Hispanic,F,12,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,340387,Tardy
Hispanic,F,11,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,340388,Tardy
White,F,9,2/5/2018,7:50 AM,FALSE,TRUE,FALSE,,FALSE,English,297787,Tardy
White,F,10,2/5/2018,8:57 AM,FALSE,TRUE,FALSE,,FALSE,English,357866,Tardy
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,258353,Absent
White,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,299534,Absent
White,F,7,2/5/2018,1:23 PM,FALSE,FALSE,TRUE,,FALSE,English,325348,Present
Hispanic,F,7,2/5/2018,7:38 AM,FALSE,TRUE,FALSE,,FALSE,English,317013,Tardy
Hispanic,F,10,2/5/2018,7:38 AM,FALSE,TRUE,FALSE,,FALSE,English,268519,Tardy
White,M,7,2/5/2018,8:18 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,317170,Tardy
Hispanic,F,12,2/5/2018,7:53 AM,FALSE,TRUE,FALSE,,FALSE,English,258431,Tardy
Black,M,12,2/5/2018,10:37 AM,TRUE,TRUE,FALSE,,FALSE,English,236692,Absent
White,F,10,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,367430,Tardy
White,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,268160,Absent
Black,F,9,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,359310,Absent
Black,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,341550,Absent
Hispanic,M,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,339522,Absent
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,247456,Absent
White,F,7,2/5/2018,1:15 PM,FALSE,FALSE,TRUE,,FALSE,English,309451,Present
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,348407,Absent
Hispanic,F,11,2/5/2018,7:56 AM,FALSE,TRUE,FALSE,,FALSE,English,360186,Tardy
White,F,12,2/5/2018,8:30 AM,FALSE,TRUE,FALSE,,FALSE,English,259328,Tardy
White,F,10,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,296306,Tardy
Black,F,10,2/5/2018,7:32 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,224189,Tardy
Asian,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,327970,Absent
Asian,F,12,2/5/2018,8:03 AM,FALSE,TRUE,FALSE,,FALSE,English,359294,Tardy
Asian,F,12,2/5/2018,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,248815,Tardy
Asian,M,11,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,338277,Tardy
Asian,M,7,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,400664,Absent
Asian,M,12,2/5/2018,12:06 PM,FALSE,FALSE,TRUE,,FALSE,English,266490,Present
Asian,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267884,Absent
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Haitian,349071,Absent
Hispanic,F,7,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,327520,Absent
Black,F,7,2/5/2018,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,329535,Tardy
Black,F,7,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,316496,Absent
Hispanic,F,8,2/5/2018,7:21 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,315061,Tardy
Hispanic,F,12,2/5/2018,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,305143,Tardy
White,M,12,2/5/2018,9:14 AM,FALSE,TRUE,FALSE,,FALSE,English,301397,Tardy
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,315205,Absent
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,348453,Absent
Hispanic,F,10,2/5/2018,8:39 AM,FALSE,TRUE,FALSE,,FALSE,English,297123,Tardy
White,M,10,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,317735,Absent
Black,F,12,2/5/2018,7:33 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,263208,Tardy
Asian,M,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Vietnamese,323923,Absent
Hispanic,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,262558,Absent
Hispanic,F,8,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,296701,Absent
Asian,F,10,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Cantonese,297258,Absent
White,M,11,2/5/2018,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,357805,Tardy
Hispanic,F,11,2/5/2018,7:57 AM,FALSE,TRUE,FALSE,,FALSE,English,243053,Tardy
Asian,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,269571,Absent
Other,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,258828,Absent
White,F,10,2/5/2018,7:34 AM,FALSE,TRUE,FALSE,,FALSE,Polish,269743,Tardy
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,258958,Absent
White,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,244197,Absent
Black,F,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,347154,Absent
Hispanic,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,229100,Absent
Hispanic,M,12,2/5/2018,8:00 AM,FALSE,TRUE,FALSE,,FALSE,English,242394,Tardy
Hispanic,M,12,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,236415,Absent
Other,M,8,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,298304,Absent
Hispanic,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267617,Absent
Asian,F,11,2/5/2018,Null,TRUE,FALSE,FALSE,,FALSE,English,269847,Absent
